county_desc	precinct_abbrv	vtd_abbrv	age	party_cd	race_code	ethnic_code	sex_code	total_voters	election_date	stats_type	update_date	voting_method	voting_method_desc	voted_party_cd
MOORE	PHC	PHC	Age Over 66	UNA	W	NL	F	20	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
HAYWOOD	BE-1	BE-1	Age 26 - 40	UNA	W	UN	M	6	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
GASTON	21	21	Age 41 - 65	REP	U	UN	U	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
ALAMANCE	12E	12E	Age 41 - 65	DEM	B	NL	M	1	11/03/2020	history	01/13/2021	PROV	PROV	DEM
CATAWBA	13	13	Age 18 - 25	DEM	W	UN	U	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
ALAMANCE	12S	12S	Age 41 - 65	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
MADISON	EBBS C	EBBS-C	Age 41 - 65	DEM	W	UN	F	3	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
WAYNE	26	26	Age Over 66	DEM	W	NL	F	4	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	DEM
WAKE	01-20	01-20	Age 18 - 25	UNA	W	UN	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
MADISON	WALNUT	WALNUT	Age 26 - 40	DEM	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
GASTON	44	44	Age 18 - 25	REP	W	NL	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
CARTERET	OTBEG	BETT	Age 41 - 65	REP	U	UN	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
DAVIDSON	72	72	Age 26 - 40	DEM	O	UN	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
DUPLIN	SMCA	SMCA	Age 26 - 40	UNA	B	NL	U	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
GRANVILLE	CRDM	CRDM	Age 18 - 25	UNA	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
CABARRUS	04-11	04-05	Age 26 - 40	DEM	W	NL	F	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
WAKE	19-07	19-07	Age 41 - 65	DEM	U	NL	F	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
DAVIDSON	58	50	Age 26 - 40	REP	W	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
BURKE	0031	0031	Age 26 - 40	DEM	B	NL	F	5	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
PITT	1508B	1508B	Age 18 - 25	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	PROV	PROV	UNA
MECKLENBURG	104	104	Age 26 - 40	DEM	W	UN	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
FRANKLIN	17	17	Age 18 - 25	DEM	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
CUMBERLAND	G6B	G6	Age 26 - 40	UNA	I	UN	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
FORSYTH	032	032	Age 41 - 65	DEM	B	UN	U	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
NEW HANOVER	W27	W27	Age 41 - 65	DEM	O	NL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
WAKE	20-06A	20-06	Age 26 - 40	REP	W	HL	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
GUILFORD	PG2	PG2	Age 41 - 65	REP	U	UN	F	1	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
CUMBERLAND	G10A	G10	Age 41 - 65	UNA	M	HL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
AVERY	19	19	Age 41 - 65	REP	W	NL	F	2	11/03/2020	history	01/13/2021	CURBSIDE	CURBSIDE	REP
ROWAN	27	27	Age 18 - 25	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
CUMBERLAND	G10C	G10	Age 41 - 65	REP	I	NL	F	4	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
DURHAM	36	36	Age 26 - 40	DEM	B	UN	M	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
RUTHERFORD	14	14	Age 41 - 65	DEM	W	NL	F	2	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	DEM
EDGECOMBE	0102	0102	Age 41 - 65	UNA	W	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
MECKLENBURG	064	064	Age 41 - 65	REP	B	NL	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
GUILFORD	H02	H02	Age 41 - 65	DEM	I	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
PITT	0800A	0800A	Age 18 - 25	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
RANDOLPH	GR	21	Age 18 - 25	UNA	O	HL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
NEW HANOVER	W21	W21	Age 18 - 25	REP	B	NL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
UNION	034	034	Age Over 66	REP	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
GASTON	18	18	Age Over 66	DEM	B	NL	F	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
ROWAN	34	34	Age 18 - 25	DEM	U	UN	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
LENOIR	K3	K3	Age 26 - 40	UNA	B	UN	U	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
DURHAM	18	18	Age 41 - 65	DEM	W	NL	F	3	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
DURHAM	18	18	Age 26 - 40	UNA	B	NL	F	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
BUNCOMBE	06.1	06.1	Age 26 - 40	UNA	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
DURHAM	08	08	Age 26 - 40	DEM	U	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
ROBESON	08	08	Age 41 - 65	DEM	W	NL	M	1	11/03/2020	history	01/13/2021	CURBSIDE	CURBSIDE	DEM
WAKE	04-19	04-19	Age 41 - 65	UNA	A	UN	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
ROWAN	08	08	Age Over 66	REP	O	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
ORANGE	WD	WD	Age 41 - 65	DEM	B	UN	F	2	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	DEM
MECKLENBURG	012	012	Age Over 66	DEM	B	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
FORSYTH	708	708	Age 41 - 65	UNA	W	NL	M	17	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
UNION	029C	029C	Age 41 - 65	DEM	W	UN	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
NEW HANOVER	H08	H08	Age 41 - 65	DEM	W	NL	U	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
ONSLOW	HR17	HR17	Age 26 - 40	REP	U	UN	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
WAKE	17-09	17-09	Age 26 - 40	DEM	U	HL	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
WILSON	PRWJ	PRWJ	Age 18 - 25	REP	W	UN	F	5	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
ROBESON	02	02	Age 41 - 65	UNA	I	UN	F	3	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
ONSLOW	JA01	JA01	Age 41 - 65	DEM	B	NL	M	7	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
MECKLENBURG	037	037	Age 41 - 65	UNA	W	NL	U	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
DURHAM	47	47	Age 26 - 40	DEM	B	UN	M	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
ALAMANCE	08S	08S	Age 26 - 40	UNA	B	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
ORANGE	EF	EF	Age 26 - 40	UNA	A	UN	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
TRANSYLVANIA	RE	RE	Age 26 - 40	CST	W	NL	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	CST
GASTON	38	38	Age Over 66	REP	W	UN	M	2	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
MONTGOMERY	BIS	BIS	Age 26 - 40	REP	W	NL	M	3	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
BUNCOMBE	38.2	38.2	Age 18 - 25	REP	W	UN	M	4	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
MECKLENBURG	234	234	Age 18 - 25	DEM	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
ALAMANCE	12W	12W	Age 18 - 25	UNA	B	NL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
CUMBERLAND	EO61-1	EO61-1	Age 18 - 25	DEM	U	UN	U	4	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
PERSON	SWST	BFRK	Age 41 - 65	DEM	W	UN	M	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
MECKLENBURG	231	231	Age 26 - 40	REP	U	HL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
HENDERSON	HC	HC	Age 41 - 65	REP	W	NL	F	3	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
RANDOLPH	TR	39	Age 18 - 25	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	PROV	PROV	UNA
YADKIN	NKNB	NKNB	Age Over 66	REP	W	NL	M	20	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
CLEVELAND	KINGST	KINGST	Age 26 - 40	REP	W	NL	M	7	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
PITT	0501	0501	Age 26 - 40	REP	W	UN	M	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
GREENE	BEAR	BEAR	Age 41 - 65	DEM	W	NL	F	22	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
PITT	1505B	1505B	Age Over 66	UNA	W	NL	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
WAKE	07-05	07-05	Age 18 - 25	REP	W	UN	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
SAMPSON	INGO	INGO	Age Over 66	REP	W	NL	F	5	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
FORSYTH	501	501	Age 18 - 25	DEM	O	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
WAKE	12-04	12-04	Age 41 - 65	UNA	W	HL	M	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
MECKLENBURG	115	115	Age 26 - 40	UNA	U	UN	U	4	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
BEAUFORT	WDPD	WDPD	Age Over 66	UNA	U	UN	U	5	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
RUTHERFORD	05A	05A	Age 41 - 65	UNA	W	UN	M	5	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
TRANSYLVANIA	CC	CC	Age Over 66	UNA	W	UN	F	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
FORSYTH	053	053	Age 18 - 25	REP	W	HL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
DURHAM	15	15	Age 26 - 40	DEM	U	HL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
WAKE	10-04	10-04	Age 26 - 40	REP	W	NL	U	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
GUILFORD	H04	H04	Age Over 66	REP	W	NL	F	7	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
WAKE	04-08	04-08	Age 26 - 40	DEM	A	UN	F	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
BERTIE	M1	M1	Age 41 - 65	DEM	B	UN	F	3	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
ROCKINGHAM	ED-1	ED-1	Age 41 - 65	DEM	M	UN	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
HALIFAX	RINGW	RINGW	Age 18 - 25	DEM	B	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
GUILFORD	G19	G19	Age 41 - 65	DEM	W	NL	F	43	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
LENOIR	PH1	PH1	Age 26 - 40	REP	W	NL	F	1	11/03/2020	history	01/13/2021	TRANSFER	TRANSFER	REP
IREDELL	ST5	ST5	Age Over 66	REP	W	UN	F	2	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	REP
FORSYTH	603	603	Age Over 66	REP	W	UN	F	2	11/03/2020	history	01/13/2021	CURBSIDE	CURBSIDE	REP
WAKE	12-05	12-05	Age 41 - 65	DEM	U	UN	F	6	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
BUNCOMBE	71.1	71.1	Age 41 - 65	REP	U	UN	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
UNION	028D	028	Age 18 - 25	UNA	W	NL	F	1	11/03/2020	history	01/13/2021	TRANSFER	TRANSFER	UNA
RUTHERFORD	11	11	Age 26 - 40	REP	W	NL	M	45	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
JOHNSTON	PR34	PR34	Age 18 - 25	UNA	W	NL	M	31	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
GUILFORD	G54	G54	Age 26 - 40	LIB	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	LIB
DURHAM	34-2	34	Age 41 - 65	DEM	U	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
CLEVELAND	KM N	KM2	Age 41 - 65	DEM	B	NL	M	35	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
CUMBERLAND	G9A	G9	Age 26 - 40	REP	W	HL	M	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
WARREN	011	011	Age 18 - 25	UNA	W	UN	M	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
DURHAM	16	16	Age 26 - 40	DEM	B	UN	F	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
WAKE	01-36	01-36	Age 26 - 40	UNA	W	NL	M	52	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
DURHAM	25	25	Age Over 66	UNA	B	NL	F	2	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
UNION	036	036	Age 41 - 65	DEM	B	NL	M	6	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
FORSYTH	503	503	Age 26 - 40	DEM	B	UN	M	1	11/03/2020	history	01/13/2021	CURBSIDE	CURBSIDE	DEM
WAKE	05-08	05-04	Age 41 - 65	DEM	A	UN	U	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
BUNCOMBE	08.3	100.1	Age Over 66	DEM	W	NL	M	16	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
VANCE	SCRK	SCRK	Age 18 - 25	DEM	U	UN	U	14	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
DURHAM	38	38	Age 41 - 65	UNA	O	NL	F	6	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
LINCOLN	IS23	IS23	Age 26 - 40	UNA	W	NL	F	11	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
FORSYTH	805	805	Age 18 - 25	LIB	W	NL	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	LIB
MECKLENBURG	061	061	Age 26 - 40	REP	W	UN	M	1	11/03/2020	history	01/13/2021	PROV	PROV	LIB
HENDERSON	GM	GM	Age 18 - 25	UNA	W	HL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
CARTERET	ASCI	SLVL	Age 26 - 40	UNA	W	NL	M	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
MECKLENBURG	094	094	Age 41 - 65	DEM	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
WAKE	06-07	06-07	Age 26 - 40	UNA	B	UN	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
WATAUGA	01	01	Age 41 - 65	DEM	W	NL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
STOKES	14	14	Age Over 66	REP	W	NL	F	88	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
ROBESON	10	10	Age Over 66	DEM	O	NL	M	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
MECKLENBURG	124	124	Age 26 - 40	DEM	W	HL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
DAVIDSON	46	46	Age Over 66	REP	W	NL	M	18	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
WAKE	01-44	01-44	Age 41 - 65	UNA	U	NL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
RUTHERFORD	14	14	Age 18 - 25	REP	O	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
HAYWOOD	FC-1	FC-1	Age 18 - 25	UNA	W	NL	M	3	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
CASWELL	YANC	YAN4	Age 41 - 65	DEM	B	NL	F	35	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
NASH	P21A	0031	Age 41 - 65	UNA	U	UN	U	3	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
CURRITUCK	PP	PP	Age 18 - 25	REP	W	UN	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
CUMBERLAND	G2C-2	G2	Age 26 - 40	UNA	U	UN	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
JACKSON	RIV	RIV	Age Over 66	UNA	W	NL	M	1	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
CRAVEN	N2	N2	Age Over 66	DEM	B	NL	M	1	11/03/2020	history	01/13/2021	CURBSIDE	CURBSIDE	DEM
WAKE	01-39	01-39	Age 41 - 65	UNA	W	UN	U	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
WAKE	12-06	12-06	Age 18 - 25	UNA	W	NL	M	2	11/03/2020	history	01/13/2021	PROV	PROV	UNA
WAKE	19-07	19-07	Age 41 - 65	CST	W	NL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	CST
WAKE	02-05	02-05	Age 41 - 65	REP	W	UN	F	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
WAKE	04-15	04-15	Age 18 - 25	UNA	U	UN	M	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
VANCE	CC	DABN	Age 41 - 65	UNA	B	NL	M	6	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
GUILFORD	G71	G71	Age 18 - 25	UNA	B	UN	M	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
FORSYTH	708	708	Age 18 - 25	UNA	B	NL	M	1	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
CARTERET	NPT1	NPT1	Age Over 66	DEM	U	UN	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
NEW HANOVER	W24	W24	Age 26 - 40	DEM	U	UN	U	10	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
CATAWBA	31	31	Age 41 - 65	UNA	W	UN	F	32	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
ONSLOW	CR07	CR07	Age Over 66	REP	I	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
JOHNSTON	PR27A	PR27	Age 41 - 65	DEM	B	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	DEM
UNION	029C	029C	Age 26 - 40	UNA	W	NL	M	9	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
MECKLENBURG	230	230	Age 26 - 40	DEM	U	HL	M	5	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
MCDOWELL	WEST M	WEST-M	Age 26 - 40	REP	W	NL	M	18	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
EDGECOMBE	0201	0201	Age 26 - 40	UNA	B	NL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
SCOTLAND	03	03	Age 26 - 40	DEM	W	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
MARTIN	R2	R2	Age 18 - 25	UNA	U	UN	U	1	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
WAKE	04-19	04-19	Age 18 - 25	UNA	W	UN	M	4	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
IREDELL	ST4	ST4	Age 26 - 40	DEM	W	NL	F	18	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
WAKE	17-02	17-02	Age Over 66	REP	O	NL	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
PERSON	HLWY	HLWY	Age Over 66	REP	U	UN	U	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
CHATHAM	85	85	Age 41 - 65	REP	A	NL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
IREDELL	CC4	CC4	Age 41 - 65	UNA	B	NL	M	3	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
WATAUGA	08	08	Age 26 - 40	DEM	W	UN	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
MECKLENBURG	142	142	Age Over 66	REP	O	UN	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
FORSYTH	083	083	Age 26 - 40	UNA	B	NL	M	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
WAKE	01-07	01-07	Age 18 - 25	UNA	W	NL	M	10	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
FORSYTH	503	503	Age 41 - 65	UNA	W	NL	F	5	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
MECKLENBURG	087	087	Age 26 - 40	DEM	B	UN	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
MECKLENBURG	203	203	Age Over 66	REP	W	UN	F	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	REP
CATAWBA	03	03	Age 41 - 65	UNA	B	NL	M	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
CUMBERLAND	CC10	CC10	Age 41 - 65	DEM	U	UN	U	1	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	DEM
BUNCOMBE	35.1	35.1	Age Over 66	DEM	B	UN	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
MECKLENBURG	075	075	Age 41 - 65	UNA	W	NL	M	20	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
RUTHERFORD	13	13	Age 26 - 40	UNA	W	UN	F	4	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	UNA
IREDELL	CC4	CC4	Age 18 - 25	UNA	W	NL	M	20	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
GUILFORD	G07	G07	Age 26 - 40	DEM	B	UN	M	7	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
CUMBERLAND	AL51	AL51	Age 18 - 25	DEM	U	UN	F	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	DEM
DARE	MATO	MATO	Age 18 - 25	REP	U	UN	U	4	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
MECKLENBURG	223.1	223.1	Age 18 - 25	UNA	U	UN	U	14	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
AVERY	14	14	Age 26 - 40	REP	U	UN	U	2	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	REP
WAKE	19-12	19-12	Age 26 - 40	REP	O	HL	F	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
MECKLENBURG	214	214	Age 26 - 40	UNA	U	UN	U	15	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
CALDWELL	PR22	PR22	Age 41 - 65	REP	W	HL	M	2	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
WAKE	19-07	19-07	Age 26 - 40	UNA	A	NL	M	3	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	UNA
WILSON	PRWK	PRWK	Age 26 - 40	REP	U	UN	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
DURHAM	22	22	Age 41 - 65	UNA	B	NL	F	1	11/03/2020	history	01/13/2021	ABS-CURB	ABS-CURB	UNA
CRAVEN	N2	N2	Age 41 - 65	REP	W	NL	M	26	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
GUILFORD	JEF1	JEF1	Age 18 - 25	UNA	W	HL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
CARTERET	NPT2	NPT2	Age 26 - 40	UNA	O	NL	F	1	11/03/2020	history	01/13/2021	IN-PERSON	IN-PERSON	UNA
WAKE	11-01	11-01	Age 26 - 40	LIB	W	NL	M	2	11/03/2020	history	01/13/2021	ABS-MAIL	ABS-MAIL	LIB
MECKLENBURG	216	216	Age 41 - 65	REP	U	HL	M	1	11/03/2020	history	01/13/2021	ABS-1STOP	ABS-1STOP	REP
